Gene_ID	Control_1	Control_2	Control_3	Control_4	PDX_1	PDX_2	PDX_3	PDX_4
ENSMUSG00000092814	0.167129	0.000000	0.343740	0.000000	0.155126	0.133722	0.187734	0.000000
ENSMUSG00000092815	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092819	0.000000	0.000000	0.000000	0.000000	0.310253	0.000000	0.000000	0.124273
ENSMUSG00000092821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.294083	0.000000
ENSMUSG00000092826	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092827	0.086204	0.829403	0.305939	0.323173	1.034857	0.184749	1.767863	0.076180
ENSMUSG00000092829	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092832	0.000000	0.000000	0.000000	0.0	0.000000	0.0	0.000000	0.0
ENSMUSG00000092833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092835	0.0	0.0	0.0	0.0	0.0	0.0	0.048449	0.0
ENSMUSG00000092837	0.000000	0.090082	0.000000	0.387991	0.245090	0.000000	0.000000	0.000000
ENSMUSG00000092838	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092840	0.0	0.0	0.0	0.0	0.0	0.0	0.073435	0.0
ENSMUSG00000092841	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092842	0.000000	0.0	0.0	0.0	0.0	0.0	0.000000	0.0
ENSMUSG00000092843	0.051384	0.0	0.0	0.043438	0.0	0.0	0.046381	0.0
ENSMUSG00000092845	0.279380	0.332052	0.000000	0.000000	0.000000	0.303510	0.000000	0.000000
ENSMUSG00000092847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092850	0.000000	0.000000	0.000000	0.001243	0.000000	0.000000	0.000000	0.0
ENSMUSG00000092851	0.000000	0.000000	0.054709	0.412242	0.000000	0.000000	0.000000	0.034738
ENSMUSG00000092852	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092853	0.0	0.0	0.0	0.0	0.0	0.0	0.080703	0.082304
ENSMUSG00000092855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092862	0.000000	0.000000	0.099730	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092867	2.123823	0.891326	0.776575	0.000000	1.503533	2.569858	3.332454	0.508995
ENSMUSG00000092868	0.007072	0.002392	0.002225	0.004178	0.002290	0.002122	0.001762	0.003954
ENSMUSG00000092870	0.000011	0.000256	0.000202	0.000869	0.000015	0.000000	0.000000	0.000135
ENSMUSG00000092871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092876	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	0.0
ENSMUSG00000092878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092885	0.022067	0.006176	0.020781	0.007900	0.029730	0.016028	0.001019	0.017219
ENSMUSG00000092887	0.000000	0.000000	0.000000	0.240796	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092889	0.000000	0.060082	0.000000	0.535102	0.000000	0.000000	0.061327	0.089346
ENSMUSG00000092891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092896	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.0
ENSMUSG00000092897	0.020970	0.018065	0.025309	0.021851	0.021069	0.021857	0.019665	0.021964
ENSMUSG00000092898	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092901	0.000000	0.000000	0.000000	0.000000	0.000000	0.000525	0.000000	0.008551
ENSMUSG00000092903	0.015943	0.000000	0.000000	0.019446	0.000000	0.000000	0.016118	0.037441
ENSMUSG00000092905	0.0	0.0	0.0	0.0	0.0	0.0	0.038727	0.078542
ENSMUSG00000092906	0.588426	0.000000	0.000000	0.033378	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092907	0.000001	0.006542	0.000000	0.000000	0.000000	0.000006	0.005427	0.000000
ENSMUSG00000092908	0.044176	0.000000	0.064192	0.000000	0.000000	0.000000	0.045417	0.000000
ENSMUSG00000092909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092912	0.0	0.0	0.0	0.0	0.0	0.0	0.000000	0.0
ENSMUSG00000092913	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092914	1.591751	0.0	0.762066	0.812026	0.937553	1.081432	0.296976	1.035375
ENSMUSG00000092915	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092917	0.000000	0.000000	0.000000	0.000000	0.0	0.0	0.0	0.000000
ENSMUSG00000092918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092919	0.0	0.013984	0.015066	0.0	0.0	0.0	0.015634	0.008838
ENSMUSG00000092920	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.0	0.028652
ENSMUSG00000092921	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000
ENSMUSG00000092922	0.000000	0.000013	0.000000	0.000000	0.000000	0.000039	0.000016	0.000020
ENSMUSG00000092923	0.0	0.0	0.0	0.197706	0.0	0.0	0.493010	0.0
ENSMUSG00000092928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092931	0.000000	0.000000	0.000000	0.114378	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092932	0.0	0.000000	0.0	0.0	0.081907	0.0	0.000000	0.0
ENSMUSG00000092934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026489
ENSMUSG00000092935	0.007987	0.003073	0.002181	0.004287	0.003316	0.005982	0.000422	0.000925
ENSMUSG00000092939	0.0	0.0	0.0	0.133776	0.0	0.0	0.0	0.0
ENSMUSG00000092948	0.0	0.0	0.0	0.0	0.000000	0.0	0.000000	0.0
ENSMUSG00000092949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092952	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092956	0.012470	0.251187	0.017594	0.000000	0.142115	0.000483	0.017443	0.209362
ENSMUSG00000092957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092958	0.000000	0.000000	0.000000	0.000000	0.000000	0.374656	0.000000	0.000000
ENSMUSG00000092961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092965	0.0	0.000000	0.0	0.000000	0.0	0.000000	0.0	0.000000
ENSMUSG00000092966	0.002452	0.000000	0.000000	0.022831	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192988
ENSMUSG00000092974	0.070094	0.0	0.034145	0.0	0.033270	0.035849	0.0	0.071447
ENSMUSG00000092978	0.091757	0.027264	0.000000	0.000000	0.000000	0.000000	0.078848	0.042571
ENSMUSG00000092979	0.000000	0.043115	0.000000	0.000000	0.000000	0.000000	0.000000	0.157083
ENSMUSG00000092981	6.788396	7.826523	3.981983	12.753033	7.911449	10.431116	9.419882	13.515296
ENSMUSG00000092985	0.925749	2.362790	0.109021	1.052173	0.789121	1.173587	1.753519	3.471694
ENSMUSG00000092986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092988	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	0.0
ENSMUSG00000092990	0.000000	0.195154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092994	0.494449	1.219940	0.232255	0.222622	0.425866	0.913529	0.120504	0.000000
ENSMUSG00000092995	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000092997	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000
ENSMUSG00000092998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000092999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093002	0.345571	0.000000	0.000000	0.000000	0.000000	0.350093	0.000000	0.642057
ENSMUSG00000093003	0.000000	0.000000	0.000000	0.000000	0.177881	0.000000	0.000000	0.000000
ENSMUSG00000093004	0.005659	0.000000	0.013132	0.007321	0.000288	0.002261	0.001575	0.012303
ENSMUSG00000093005	0.075241	0.000000	0.000000	0.000000	0.036500	0.000000	0.000000	0.026489
ENSMUSG00000093006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093007	0.000000	0.000000	0.862969	0.533191	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093009	0.000000	0.002994	0.000000	0.006323	0.001435	0.003399	0.009314	0.003462
ENSMUSG00000093010	0.0	0.065038	0.0	0.066802	0.065303	0.0	0.0	0.135403
ENSMUSG00000093011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093013	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093015	0.0	0.0	0.0	0.0	0.036862	0.073824	0.091807	0.037260
ENSMUSG00000093017	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093019	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000
ENSMUSG00000093021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093024	0.0	0.0	0.0	0.0	0.0	0.0	0.081631	0.0
ENSMUSG00000093025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093026	0.000000	0.750607	1.746976	1.027111	1.614414	0.325645	0.602876	0.204944
ENSMUSG00000093029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093030	0.130280	0.000000	0.000000	0.000000	0.219659	0.592625	0.000000	0.000000
ENSMUSG00000093031	0.0	0.0	0.0	0.0	0.0	0.0	0.031786	0.109687
ENSMUSG00000093032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093033	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.0
ENSMUSG00000093034	0.000000	0.000000	0.287337	0.000000	0.000000	0.337699	0.000000	0.000000
ENSMUSG00000093036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093040	0.000000	0.000000	0.000000	0.061154	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093042	0.579633	0.000000	0.000000	0.186070	0.000000	0.176062	0.209665	0.000000
ENSMUSG00000093044	0.000000	1.116589	0.000000	0.280199	0.000000	0.000000	0.240846	0.570193
ENSMUSG00000093046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093051	0.000000	0.369688	0.000000	0.166264	0.000000	0.178682	0.467458	0.201030
ENSMUSG00000093052	0.000000	0.000000	0.000000	0.143521	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093056	0.000000	0.000000	0.0	0.0	0.0	0.000000	0.000000	0.000000
ENSMUSG00000093058	0.0	0.0	0.0	0.0	0.0	0.000000	0.0	0.0
ENSMUSG00000093059	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093060	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093067	0.000000	0.025277	0.000000	0.000000	0.000000	0.000000	0.074910	0.000000
ENSMUSG00000093070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093071	0.007399	0.009415	0.004688	0.001325	0.003200	0.006244	0.025723	0.003422
ENSMUSG00000093072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093074	0.053190	0.000000	0.000000	0.000000	0.230214	0.000000	0.048624	0.250324
ENSMUSG00000093075	0.000268	0.000531	0.000000	0.000343	0.000345	0.253043	0.000550	0.381446
ENSMUSG00000093076	0.008801	0.067274	0.008831	0.102629	0.067307	0.115493	0.134862	0.105796
ENSMUSG00000093079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093080	0.067657	0.000000	0.307601	0.000000	0.173816	0.414170	0.712485	0.168574
ENSMUSG00000093081	0.093592	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093085	0.0	0.231745	0.603770	0.0	1.012515	0.320599	0.0	0.378153
ENSMUSG00000093087	0.000000	0.000000	0.416509	0.000000	0.361962	0.000000	0.000000	0.000000
ENSMUSG00000093089	0.000000	0.208528	0.000000	0.000000	0.000000	0.198195	0.000000	0.000000
ENSMUSG00000093090	0.0	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093091	0.0	0.0	0.0	0.0	0.0	0.0	0.259073	0.0
ENSMUSG00000093092	0.003948	0.000000	0.000528	0.000250	0.000865	0.003207	0.000195	0.000000
ENSMUSG00000093093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093096	0.0	0.0	0.000000	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093097	0.000000	0.000000	0.013609	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093100	0.000000	0.753869	0.000000	0.000000	0.000000	0.000000	0.142497	0.360400
ENSMUSG00000093101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093105	0.059899	0.000000	0.000000	0.053167	0.000000	0.0	0.0	0.0
ENSMUSG00000093106	0.064391	0.064518	0.059815	0.000000	0.000000	0.067397	0.065097	0.060212
ENSMUSG00000093107	0.069993	0.139834	0.078252	0.088400	0.505420	0.071829	0.067214	0.098583
ENSMUSG00000093108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093115	0.0	0.055986	0.0	0.0	0.0	0.073824	0.041220	0.0
ENSMUSG00000093116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093117	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093119	0.000000	0.155733	0.000000	0.963183	0.294120	0.503537	0.000000	0.000000
ENSMUSG00000093120	0.000080	0.000238	0.000344	0.000267	0.000409	0.000195	0.000192	0.000000
ENSMUSG00000093122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093124	0.342823	0.000000	0.053019	0.218425	0.135363	0.000000	0.253055	0.101019
ENSMUSG00000093125	0.0	0.064518	0.0	0.0	0.064036	0.0	0.0	0.0
ENSMUSG00000093128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093129	0.0	0.000000	0.000000	0.000000	0.0	0.0	0.0	0.0
ENSMUSG00000093132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093133	0.025624	0.029842	0.015985	0.033358	0.022687	0.019852	0.022940	0.023429
ENSMUSG00000093134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093137	0.000000	0.000000	0.000000	0.234013	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093138	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093139	0.724812	1.955021	0.325649	1.549783	1.865017	1.001104	2.340551	0.515119
ENSMUSG00000093140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.530718
ENSMUSG00000093142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093148	0.004942	0.003864	0.004497	0.005172	0.002591	0.003820	0.003522	0.003838
ENSMUSG00000093149	0.020423	0.020914	0.022816	0.020886	0.025053	0.024851	0.020199	0.022238
ENSMUSG00000093152	0.000784	0.000878	0.000498	0.000000	0.000435	0.000000	0.000000	0.000000
ENSMUSG00000093153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093155	0.000000	0.084271	0.000000	0.306468	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465357	0.000000
ENSMUSG00000093157	0.000677	0.000796	0.000212	0.000797	0.000437	0.000224	0.001135	0.006504
ENSMUSG00000093158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093159	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093162	0.000000	0.919504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093164	0.0	0.032116	0.0	0.0	0.000000	0.032787	0.0	0.0
ENSMUSG00000093167	0.008648	0.016372	0.000000	0.031252	0.000198	0.000000	0.000105	0.007954
ENSMUSG00000093168	0.000000	0.000000	0.491766	0.027056	0.000000	0.000000	0.047841	0.000000
ENSMUSG00000093169	0.000000	0.0	0.000000	0.053510	0.0	0.0	0.0	0.000000
ENSMUSG00000093170	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000
ENSMUSG00000093172	0.000000	0.003004	0.012429	0.004546	0.000000	0.002972	0.000000	0.013272
ENSMUSG00000093173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093176	0.935922	0.349650	1.055787	1.030775	0.000000	0.127413	0.896381	0.914156
ENSMUSG00000093178	0.000000	0.000000	0.041923	0.852472	0.000000	0.333911	0.304518	1.220042
ENSMUSG00000093180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093185	0.005431	0.004545	0.003851	0.006276	0.000815	0.004744	0.000835	0.003932
ENSMUSG00000093187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0
ENSMUSG00000093189	0.146031	0.207091	0.095385	0.391080	0.259094	0.291876	0.000000	0.414035
ENSMUSG00000093190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093192	0.000000	0.0	0.0	0.0	0.000000	0.0	0.0	0.0
ENSMUSG00000093202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093203	0.0	0.0	0.000000	0.000000	0.055402	0.000000	0.0	0.000000
ENSMUSG00000093206	0.000000	0.001002	0.000000	0.000000	0.000000	0.067025	0.000000	0.000000
ENSMUSG00000093207	0.0	0.0	0.0	0.047682	0.0	0.0	0.077287	0.127066
ENSMUSG00000093208	0.000000	0.000000	0.000025	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093212	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093215	0.000000	0.554158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093217	0.000000	0.000000	0.000000	0.621183	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093219	0.011083	0.009582	0.040848	0.015991	0.012360	0.023261	0.038626	0.012664
ENSMUSG00000093221	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093223	0.000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093226	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0
ENSMUSG00000093227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.096494
ENSMUSG00000093232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093239	0.320572	0.032846	0.000000	0.140306	0.000000	0.590917	0.234682	0.691415
ENSMUSG00000093240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093241	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093242	0.025479	0.047090	0.043064	0.057332	0.016778	0.014774	0.059936	0.033765
ENSMUSG00000093243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093245	0.176428	0.072211	0.249520	0.242221	0.293948	0.316129	0.544633	0.164016
ENSMUSG00000093246	0.003891	0.012427	0.004291	0.002885	0.001493	0.005018	0.003683	0.011710
ENSMUSG00000093249	0.0	0.0	0.0	0.0	0.078814	0.082973	0.0	0.081709
ENSMUSG00000093251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093254	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.0
ENSMUSG00000093256	0.000000	0.833029	0.000000	0.000000	0.804981	0.000000	0.441124	0.000000
ENSMUSG00000093258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093264	0.055833	0.046531	0.085997	0.030823	0.132922	0.112802	0.054316	0.095248
ENSMUSG00000093266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093270	0.000000	0.012813	0.000196	0.000000	0.001000	0.000000	0.000000	0.000000
ENSMUSG00000093271	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.213666
ENSMUSG00000093273	0.019784	0.016429	0.011286	0.017556	0.017963	0.013407	0.015006	0.021511
ENSMUSG00000093274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093276	0.000000	0.066743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093277	0.444870	0.571129	0.240891	0.023592	0.433979	0.577183	0.932498	0.522328
ENSMUSG00000093278	0.000000	0.000000	0.000000	0.000000	0.235364	0.000000	0.000000	0.000000
ENSMUSG00000093279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ENSMUSG00000093280	0.030188	0.050297	0.037137	0.012820	0.042768	0.018094	0.023866	0.043024
